datetime,GSM_X_RE,GSM_Y_RE,GSM_Z_RE
2011-02-04 05:34:00,-3.46,-1.78,-1.09
2011-02-04 05:35:00,-3.47,-1.83,-1.09
2011-02-04 05:36:00,-3.49,-1.87,-1.09
2011-02-04 05:37:00,-3.5,-1.91,-1.1
2011-02-04 05:38:00,-3.52,-1.95,-1.1
2011-02-04 05:39:00,-3.53,-1.99,-1.1
2011-02-04 05:40:00,-3.54,-2.03,-1.1
2011-02-04 05:41:00,-3.56,-2.07,-1.1
2011-02-04 05:42:00,-3.57,-2.11,-1.1
2011-02-04 05:43:00,-3.59,-2.15,-1.1
2011-02-04 05:44:00,-3.6,-2.19,-1.1
2011-02-04 05:45:00,-3.61,-2.23,-1.1
2011-02-04 05:46:00,-3.62,-2.27,-1.1
2011-02-04 05:47:00,-3.64,-2.31,-1.11
2011-02-04 05:48:00,-3.65,-2.35,-1.11
2011-02-04 05:49:00,-3.66,-2.39,-1.11
2011-02-04 05:50:00,-3.67,-2.43,-1.11
2011-02-04 05:51:00,-3.68,-2.47,-1.1
2011-02-04 05:52:00,-3.69,-2.51,-1.1
2011-02-04 05:53:00,-3.7,-2.55,-1.1
2011-02-04 05:54:00,-3.71,-2.58,-1.1
2011-02-04 05:55:00,-3.73,-2.62,-1.1
2011-02-04 05:56:00,-3.74,-2.66,-1.1
2011-02-04 05:57:00,-3.75,-2.7,-1.1
2011-02-04 05:58:00,-3.76,-2.74,-1.1
2011-02-04 05:59:00,-3.77,-2.78,-1.1
2011-02-04 06:00:00,-3.77,-2.81,-1.1
2011-02-04 06:01:00,-3.78,-2.85,-1.1
2011-02-04 06:02:00,-3.79,-2.89,-1.09
2011-02-04 06:03:00,-3.8,-2.93,-1.09
2011-02-04 06:04:00,-3.81,-2.96,-1.09
2011-02-04 06:05:00,-3.82,-3.0,-1.09
2011-02-04 06:06:00,-3.83,-3.04,-1.09
2011-02-04 06:07:00,-3.84,-3.07,-1.08
2011-02-04 06:08:00,-3.84,-3.11,-1.08
2011-02-04 06:09:00,-3.85,-3.15,-1.08
2011-02-04 06:10:00,-3.86,-3.18,-1.08
2011-02-04 06:11:00,-3.87,-3.22,-1.08
2011-02-04 06:12:00,-3.88,-3.26,-1.07
2011-02-04 06:13:00,-3.88,-3.29,-1.07
2011-02-04 06:14:00,-3.89,-3.33,-1.07
2011-02-04 06:15:00,-3.9,-3.36,-1.06
2011-02-04 06:16:00,-3.9,-3.4,-1.06
2011-02-04 06:17:00,-3.91,-3.44,-1.06
2011-02-04 06:18:00,-3.92,-3.47,-1.06
2011-02-04 06:19:00,-3.92,-3.51,-1.05
2011-02-04 06:20:00,-3.93,-3.54,-1.05
2011-02-04 06:21:00,-3.94,-3.58,-1.05
2011-02-04 06:22:00,-3.94,-3.61,-1.04
2011-02-04 06:23:00,-3.95,-3.65,-1.04
2011-02-04 06:24:00,-3.95,-3.68,-1.03
2011-02-04 06:25:00,-3.96,-3.72,-1.03
2011-02-04 06:26:00,-3.96,-3.75,-1.03
2011-02-04 06:27:00,-3.97,-3.78,-1.02
2011-02-04 06:28:00,-3.98,-3.82,-1.02
2011-02-04 06:29:00,-3.98,-3.85,-1.01
2011-02-04 06:30:00,-3.99,-3.89,-1.01
2011-02-04 06:31:00,-3.99,-3.92,-1.01
2011-02-04 06:32:00,-4.0,-3.95,-1.0
2011-02-04 06:33:00,-4.0,-3.99,-1.0
2011-02-04 06:34:00,-4.0,-4.02,-0.99
2011-02-04 06:35:00,-4.01,-4.05,-0.99
2011-02-04 06:36:00,-4.01,-4.09,-0.98
2011-02-04 06:37:00,-4.02,-4.12,-0.98
2011-02-04 06:38:00,-4.02,-4.15,-0.98
2011-02-04 06:39:00,-4.03,-4.18,-0.97
2011-02-04 06:40:00,-4.03,-4.22,-0.97
2011-02-04 06:41:00,-4.03,-4.25,-0.96
2011-02-04 06:42:00,-4.04,-4.28,-0.96
2011-02-04 06:43:00,-4.04,-4.31,-0.95
2011-02-04 06:44:00,-4.04,-4.35,-0.95
2011-02-04 06:45:00,-4.05,-4.38,-0.94
2011-02-04 06:46:00,-4.05,-4.41,-0.94
2011-02-04 06:47:00,-4.05,-4.44,-0.93
2011-02-04 06:48:00,-4.06,-4.47,-0.92
2011-02-04 06:49:00,-4.06,-4.51,-0.92
2011-02-04 06:50:00,-4.06,-4.54,-0.91
2011-02-04 06:51:00,-4.07,-4.57,-0.91
2011-02-04 06:52:00,-4.07,-4.6,-0.9
2011-02-04 06:53:00,-4.07,-4.63,-0.9
2011-02-04 06:54:00,-4.07,-4.66,-0.89
2011-02-04 06:55:00,-4.08,-4.69,-0.89
2011-02-04 06:56:00,-4.08,-4.72,-0.88
2011-02-04 06:57:00,-4.08,-4.75,-0.87
2011-02-04 06:58:00,-4.08,-4.78,-0.87
2011-02-04 06:59:00,-4.08,-4.82,-0.86
2011-02-04 07:00:00,-4.09,-4.85,-0.86
2011-02-04 07:01:00,-4.09,-4.88,-0.85
2011-02-04 07:02:00,-4.09,-4.91,-0.84
2011-02-04 07:03:00,-4.09,-4.94,-0.84
2011-02-04 07:04:00,-4.09,-4.97,-0.83
2011-02-04 07:05:00,-4.09,-5.0,-0.83
2011-02-04 07:06:00,-4.1,-5.02,-0.82
2011-02-04 07:07:00,-4.1,-5.05,-0.81
2011-02-04 07:08:00,-4.1,-5.08,-0.81
2011-02-04 07:09:00,-4.1,-5.11,-0.8
2011-02-04 07:10:00,-4.1,-5.14,-0.79
2011-02-04 07:11:00,-4.1,-5.17,-0.79
2011-02-04 07:12:00,-4.1,-5.2,-0.78
2011-02-04 07:13:00,-4.1,-5.23,-0.77
2011-02-04 07:14:00,-4.1,-5.26,-0.77
2011-02-04 07:15:00,-4.1,-5.29,-0.76
2011-02-04 07:16:00,-4.11,-5.32,-0.75
2011-02-04 07:17:00,-4.11,-5.34,-0.75
2011-02-04 07:18:00,-4.11,-5.37,-0.74
2011-02-04 07:19:00,-4.11,-5.4,-0.73
2011-02-04 07:20:00,-4.11,-5.43,-0.73
2011-02-04 07:21:00,-4.11,-5.46,-0.72
2011-02-04 07:22:00,-4.11,-5.48,-0.71
2011-02-04 07:23:00,-4.11,-5.51,-0.71
2011-02-04 07:24:00,-4.11,-5.54,-0.7
2011-02-04 07:25:00,-4.11,-5.57,-0.69
2011-02-04 07:26:00,-4.11,-5.6,-0.68
2011-02-04 07:27:00,-4.11,-5.62,-0.68
2011-02-04 07:28:00,-4.11,-5.65,-0.67
2011-02-04 07:29:00,-4.11,-5.68,-0.66
2011-02-04 07:30:00,-4.11,-5.71,-0.66
2011-02-04 07:31:00,-4.11,-5.73,-0.65
2011-02-04 07:32:00,-4.11,-5.76,-0.64
2011-02-04 07:33:00,-4.11,-5.79,-0.63
2011-02-04 07:34:00,-4.11,-5.81,-0.63
2011-02-04 07:35:00,-4.11,-5.84,-0.62
2011-02-04 07:36:00,-4.1,-5.87,-0.61
2011-02-04 07:37:00,-4.1,-5.89,-0.6
2011-02-04 07:38:00,-4.1,-5.92,-0.6
2011-02-04 07:39:00,-4.1,-5.95,-0.59
2011-02-04 07:40:00,-4.1,-5.97,-0.58
2011-02-04 07:41:00,-4.1,-6.0,-0.57
2011-02-04 07:42:00,-4.1,-6.02,-0.57
2011-02-04 07:43:00,-4.1,-6.05,-0.56
2011-02-04 07:44:00,-4.1,-6.08,-0.55
2011-02-04 07:45:00,-4.1,-6.1,-0.54
2011-02-04 07:46:00,-4.09,-6.13,-0.54
2011-02-04 07:47:00,-4.09,-6.15,-0.53
2011-02-04 07:48:00,-4.09,-6.18,-0.52
2011-02-04 07:49:00,-4.09,-6.2,-0.51
2011-02-04 07:50:00,-4.09,-6.23,-0.51
2011-02-04 07:51:00,-4.09,-6.25,-0.5
2011-02-04 07:52:00,-4.09,-6.28,-0.49
2011-02-04 07:53:00,-4.08,-6.3,-0.48
2011-02-04 07:54:00,-4.08,-6.33,-0.47
2011-02-04 07:55:00,-4.08,-6.35,-0.47
2011-02-04 07:56:00,-4.08,-6.38,-0.46
2011-02-04 07:57:00,-4.08,-6.4,-0.45
2011-02-04 07:58:00,-4.08,-6.43,-0.44
2011-02-04 07:59:00,-4.07,-6.45,-0.43
2011-02-04 08:00:00,-4.07,-6.48,-0.43
2011-02-04 08:01:00,-4.07,-6.5,-0.42
2011-02-04 08:02:00,-4.07,-6.53,-0.41
2011-02-04 08:03:00,-4.07,-6.55,-0.4
2011-02-04 08:04:00,-4.06,-6.57,-0.4
2011-02-04 08:05:00,-4.06,-6.6,-0.39
2011-02-04 08:06:00,-4.06,-6.62,-0.38
2011-02-04 08:07:00,-4.06,-6.65,-0.37
2011-02-04 08:08:00,-4.05,-6.67,-0.36
2011-02-04 08:09:00,-4.05,-6.69,-0.36
2011-02-04 08:10:00,-4.05,-6.72,-0.35
2011-02-04 08:11:00,-4.05,-6.74,-0.34
2011-02-04 08:12:00,-4.04,-6.76,-0.33
2011-02-04 08:13:00,-4.04,-6.79,-0.32
2011-02-04 08:14:00,-4.04,-6.81,-0.32
2011-02-04 08:15:00,-4.04,-6.83,-0.31
2011-02-04 08:16:00,-4.03,-6.86,-0.3
2011-02-04 08:17:00,-4.03,-6.88,-0.29
2011-02-04 08:18:00,-4.03,-6.9,-0.28
2011-02-04 08:19:00,-4.03,-6.92,-0.28
2011-02-04 08:20:00,-4.02,-6.95,-0.27
2011-02-04 08:21:00,-4.02,-6.97,-0.26
2011-02-04 08:22:00,-4.02,-6.99,-0.25
2011-02-04 08:23:00,-4.01,-7.01,-0.24
2011-02-04 08:24:00,-4.01,-7.04,-0.23
2011-02-04 08:25:00,-4.01,-7.06,-0.23
2011-02-04 08:26:00,-4.0,-7.08,-0.22
2011-02-04 08:27:00,-4.0,-7.1,-0.21
2011-02-04 08:28:00,-4.0,-7.13,-0.2
2011-02-04 08:29:00,-3.99,-7.15,-0.19
2011-02-04 08:30:00,-3.99,-7.17,-0.19
2011-02-04 08:31:00,-3.99,-7.19,-0.18
2011-02-04 08:32:00,-3.98,-7.21,-0.17
2011-02-04 08:33:00,-3.98,-7.24,-0.16
2011-02-04 08:34:00,-3.98,-7.26,-0.15
2011-02-04 08:35:00,-3.97,-7.28,-0.15
2011-02-04 08:36:00,-3.97,-7.3,-0.14
2011-02-04 08:37:00,-3.97,-7.32,-0.13
2011-02-04 08:38:00,-3.96,-7.34,-0.12
2011-02-04 08:39:00,-3.96,-7.36,-0.11
2011-02-04 08:40:00,-3.96,-7.38,-0.11
2011-02-04 08:41:00,-3.95,-7.41,-0.1
2011-02-04 08:42:00,-3.95,-7.43,-0.09
2011-02-04 08:43:00,-3.94,-7.45,-0.08
2011-02-04 08:44:00,-3.94,-7.47,-0.07
2011-02-04 08:45:00,-3.94,-7.49,-0.06
2011-02-04 08:46:00,-3.93,-7.51,-0.06
2011-02-04 08:47:00,-3.93,-7.53,-0.05
2011-02-04 08:48:00,-3.92,-7.55,-0.04
2011-02-04 08:49:00,-3.92,-7.57,-0.03
2011-02-04 08:50:00,-3.92,-7.59,-0.02
2011-02-04 08:51:00,-3.91,-7.61,-0.02
2011-02-04 08:52:00,-3.91,-7.63,-0.01
2011-02-04 08:53:00,-3.9,-7.65,-0.0
2011-02-04 08:54:00,-3.9,-7.67,0.01
2011-02-04 08:55:00,-3.9,-7.69,0.02
2011-02-04 08:56:00,-3.89,-7.71,0.02
2011-02-04 08:57:00,-3.89,-7.73,0.03
2011-02-04 08:58:00,-3.88,-7.75,0.04
2011-02-04 08:59:00,-3.88,-7.77,0.05
2011-02-04 09:00:00,-3.87,-7.79,0.06
2011-02-04 09:01:00,-3.87,-7.81,0.06
2011-02-04 09:02:00,-3.87,-7.83,0.07
2011-02-04 09:03:00,-3.86,-7.85,0.08
2011-02-04 09:04:00,-3.86,-7.87,0.09
2011-02-04 09:05:00,-3.85,-7.89,0.09
2011-02-04 09:06:00,-3.85,-7.91,0.1
2011-02-04 09:07:00,-3.84,-7.93,0.11
2011-02-04 09:08:00,-3.84,-7.95,0.12
2011-02-04 09:09:00,-3.83,-7.97,0.13
2011-02-04 09:10:00,-3.83,-7.98,0.13
2011-02-04 09:11:00,-3.82,-8.0,0.14
2011-02-04 09:12:00,-3.82,-8.02,0.15
2011-02-04 09:13:00,-3.81,-8.04,0.16
2011-02-04 09:14:00,-3.81,-8.06,0.16
2011-02-04 09:15:00,-3.81,-8.08,0.17
2011-02-04 09:16:00,-3.8,-8.1,0.18
2011-02-04 09:17:00,-3.8,-8.12,0.19
2011-02-04 09:18:00,-3.79,-8.13,0.2
2011-02-04 09:19:00,-3.79,-8.15,0.2
2011-02-04 09:20:00,-3.78,-8.17,0.21
2011-02-04 09:21:00,-3.78,-8.19,0.22
2011-02-04 09:22:00,-3.77,-8.21,0.23
2011-02-04 09:23:00,-3.77,-8.23,0.23
2011-02-04 09:24:00,-3.76,-8.24,0.24
2011-02-04 09:25:00,-3.75,-8.26,0.25
2011-02-04 09:26:00,-3.75,-8.28,0.26
2011-02-04 09:27:00,-3.74,-8.3,0.26
2011-02-04 09:28:00,-3.74,-8.32,0.27
2011-02-04 09:29:00,-3.73,-8.33,0.28
2011-02-04 09:30:00,-3.73,-8.35,0.29
2011-02-04 09:31:00,-3.72,-8.37,0.29
2011-02-04 09:32:00,-3.72,-8.39,0.3
2011-02-04 09:33:00,-3.71,-8.4,0.31
2011-02-04 09:34:00,-3.71,-8.42,0.32
2011-02-04 09:35:00,-3.7,-8.44,0.32
2011-02-04 09:36:00,-3.7,-8.46,0.33
2011-02-04 09:37:00,-3.69,-8.47,0.34
2011-02-04 09:38:00,-3.69,-8.49,0.35
2011-02-04 09:39:00,-3.68,-8.51,0.35
2011-02-04 09:40:00,-3.67,-8.52,0.36
2011-02-04 09:41:00,-3.67,-8.54,0.37
2011-02-04 09:42:00,-3.66,-8.56,0.37
2011-02-04 09:43:00,-3.66,-8.58,0.38
2011-02-04 09:44:00,-3.65,-8.59,0.39
2011-02-04 09:45:00,-3.65,-8.61,0.4
2011-02-04 09:46:00,-3.64,-8.63,0.4
2011-02-04 09:47:00,-3.64,-8.64,0.41
2011-02-04 09:48:00,-3.63,-8.66,0.42
2011-02-04 09:49:00,-3.62,-8.68,0.42
2011-02-04 09:50:00,-3.62,-8.69,0.43
2011-02-04 09:51:00,-3.61,-8.71,0.44
2011-02-04 09:52:00,-3.61,-8.73,0.44
2011-02-04 09:53:00,-3.6,-8.74,0.45
2011-02-04 09:54:00,-3.6,-8.76,0.46
2011-02-04 09:55:00,-3.59,-8.77,0.47
2011-02-04 09:56:00,-3.58,-8.79,0.47
2011-02-04 09:57:00,-3.58,-8.81,0.48
2011-02-04 09:58:00,-3.57,-8.82,0.49
2011-02-04 09:59:00,-3.57,-8.84,0.49
2011-02-04 10:00:00,-3.56,-8.85,0.5
2011-02-04 10:01:00,-3.55,-8.87,0.51
2011-02-04 10:02:00,-3.55,-8.89,0.51
2011-02-04 10:03:00,-3.54,-8.9,0.52
2011-02-04 10:04:00,-3.54,-8.92,0.53
2011-02-04 10:05:00,-3.53,-8.93,0.53
2011-02-04 10:06:00,-3.52,-8.95,0.54
2011-02-04 10:07:00,-3.52,-8.96,0.55
2011-02-04 10:08:00,-3.51,-8.98,0.55
2011-02-04 10:09:00,-3.5,-8.99,0.56
2011-02-04 10:10:00,-3.5,-9.01,0.56
2011-02-04 10:11:00,-3.49,-9.03,0.57
2011-02-04 10:12:00,-3.49,-9.04,0.58
2011-02-04 10:13:00,-3.48,-9.06,0.58
2011-02-04 10:14:00,-3.47,-9.07,0.59
2011-02-04 10:15:00,-3.47,-9.09,0.6
2011-02-04 10:16:00,-3.46,-9.1,0.6
2011-02-04 10:17:00,-3.45,-9.12,0.61
2011-02-04 10:18:00,-3.45,-9.13,0.61
2011-02-04 10:19:00,-3.44,-9.15,0.62
2011-02-04 10:20:00,-3.44,-9.16,0.63
2011-02-04 10:21:00,-3.43,-9.18,0.63
2011-02-04 10:22:00,-3.42,-9.19,0.64
2011-02-04 10:23:00,-3.42,-9.2,0.65
2011-02-04 10:24:00,-3.41,-9.22,0.65
2011-02-04 10:25:00,-3.4,-9.23,0.66
2011-02-04 10:26:00,-3.4,-9.25,0.66
2011-02-04 10:27:00,-3.39,-9.26,0.67
2011-02-04 10:28:00,-3.38,-9.28,0.67
2011-02-04 10:29:00,-3.38,-9.29,0.68
2011-02-04 10:30:00,-3.37,-9.31,0.69
2011-02-04 10:31:00,-3.36,-9.32,0.69
2011-02-04 10:32:00,-3.36,-9.33,0.7
2011-02-04 10:33:00,-3.35,-9.35,0.7
2011-02-04 10:34:00,-3.34,-9.36,0.71
2011-02-04 10:35:00,-3.34,-9.38,0.71
2011-02-04 10:36:00,-3.33,-9.39,0.72
2011-02-04 10:37:00,-3.32,-9.4,0.73
2011-02-04 10:38:00,-3.32,-9.42,0.73
2011-02-04 10:39:00,-3.31,-9.43,0.74
2011-02-04 10:40:00,-3.3,-9.45,0.74
2011-02-04 10:41:00,-3.3,-9.46,0.75
2011-02-04 10:42:00,-3.29,-9.47,0.75
2011-02-04 10:43:00,-3.28,-9.49,0.76
2011-02-04 10:44:00,-3.28,-9.5,0.76
2011-02-04 10:45:00,-3.27,-9.51,0.77
2011-02-04 10:46:00,-3.26,-9.53,0.77
2011-02-04 10:47:00,-3.26,-9.54,0.78
2011-02-04 10:48:00,-3.25,-9.55,0.78
2011-02-04 10:49:00,-3.24,-9.57,0.79
2011-02-04 10:50:00,-3.23,-9.58,0.79
2011-02-04 10:51:00,-3.23,-9.59,0.8
2011-02-04 10:52:00,-3.22,-9.61,0.8
2011-02-04 10:53:00,-3.21,-9.62,0.81
2011-02-04 10:54:00,-3.21,-9.63,0.81
2011-02-04 10:55:00,-3.2,-9.65,0.82
2011-02-04 10:56:00,-3.19,-9.66,0.82
2011-02-04 10:57:00,-3.19,-9.67,0.83
2011-02-04 10:58:00,-3.18,-9.69,0.83
2011-02-04 10:59:00,-3.17,-9.7,0.84
2011-02-04 11:00:00,-3.16,-9.71,0.84
2011-02-04 11:01:00,-3.16,-9.72,0.85
2011-02-04 11:02:00,-3.15,-9.74,0.85
2011-02-04 11:03:00,-3.14,-9.75,0.86
2011-02-04 11:04:00,-3.14,-9.76,0.86
2011-02-04 11:05:00,-3.13,-9.78,0.87
2011-02-04 11:06:00,-3.12,-9.79,0.87
2011-02-04 11:07:00,-3.11,-9.8,0.88
2011-02-04 11:08:00,-3.11,-9.81,0.88
2011-02-04 11:09:00,-3.1,-9.83,0.88
2011-02-04 11:10:00,-3.09,-9.84,0.89
2011-02-04 11:11:00,-3.08,-9.85,0.89
2011-02-04 11:12:00,-3.08,-9.86,0.9
2011-02-04 11:13:00,-3.07,-9.87,0.9
2011-02-04 11:14:00,-3.06,-9.89,0.91
2011-02-04 11:15:00,-3.05,-9.9,0.91
2011-02-04 11:16:00,-3.05,-9.91,0.91
2011-02-04 11:17:00,-3.04,-9.92,0.92
2011-02-04 11:18:00,-3.03,-9.94,0.92
2011-02-04 11:19:00,-3.03,-9.95,0.93
2011-02-04 11:20:00,-3.02,-9.96,0.93
2011-02-04 11:21:00,-3.01,-9.97,0.93
2011-02-04 11:22:00,-3.0,-9.98,0.94
2011-02-04 11:23:00,-3.0,-9.99,0.94
2011-02-04 11:24:00,-2.99,-10.01,0.94
2011-02-04 11:25:00,-2.98,-10.02,0.95
2011-02-04 11:26:00,-2.97,-10.03,0.95
2011-02-04 11:27:00,-2.97,-10.04,0.96
2011-02-04 11:28:00,-2.96,-10.05,0.96
2011-02-04 11:29:00,-2.95,-10.06,0.96
2011-02-04 11:30:00,-2.94,-10.08,0.97
2011-02-04 11:31:00,-2.94,-10.09,0.97
2011-02-04 11:32:00,-2.93,-10.1,0.97
2011-02-04 11:33:00,-2.92,-10.11,0.98
2011-02-04 11:34:00,-2.91,-10.12,0.98
2011-02-04 11:35:00,-2.91,-10.13,0.98
2011-02-04 11:36:00,-2.9,-10.14,0.99
2011-02-04 11:37:00,-2.89,-10.16,0.99
2011-02-04 11:38:00,-2.88,-10.17,0.99
2011-02-04 11:39:00,-2.87,-10.18,1.0
2011-02-04 11:40:00,-2.87,-10.19,1.0
2011-02-04 11:41:00,-2.86,-10.2,1.0
2011-02-04 11:42:00,-2.85,-10.21,1.01
2011-02-04 11:43:00,-2.84,-10.22,1.01
2011-02-04 11:44:00,-2.84,-10.23,1.01
2011-02-04 11:45:00,-2.83,-10.24,1.01
2011-02-04 11:46:00,-2.82,-10.25,1.02
2011-02-04 11:47:00,-2.81,-10.27,1.02
2011-02-04 11:48:00,-2.8,-10.28,1.02
2011-02-04 11:49:00,-2.8,-10.29,1.03
2011-02-04 11:50:00,-2.79,-10.3,1.03
2011-02-04 11:51:00,-2.78,-10.31,1.03
2011-02-04 11:52:00,-2.77,-10.32,1.03
2011-02-04 11:53:00,-2.77,-10.33,1.04
2011-02-04 11:54:00,-2.76,-10.34,1.04
2011-02-04 11:55:00,-2.75,-10.35,1.04
2011-02-04 11:56:00,-2.74,-10.36,1.04
2011-02-04 11:57:00,-2.73,-10.37,1.05
2011-02-04 11:58:00,-2.73,-10.38,1.05
2011-02-04 11:59:00,-2.72,-10.39,1.05
2011-02-04 12:00:00,-2.71,-10.4,1.05
2011-02-04 12:01:00,-2.7,-10.41,1.06
2011-02-04 12:02:00,-2.69,-10.42,1.06
2011-02-04 12:03:00,-2.69,-10.43,1.06
2011-02-04 12:04:00,-2.68,-10.44,1.06
2011-02-04 12:05:00,-2.67,-10.45,1.06
2011-02-04 12:06:00,-2.66,-10.46,1.07
2011-02-04 12:07:00,-2.65,-10.47,1.07
2011-02-04 12:08:00,-2.65,-10.48,1.07
2011-02-04 12:09:00,-2.64,-10.49,1.07
2011-02-04 12:10:00,-2.63,-10.5,1.07
2011-02-04 12:11:00,-2.62,-10.51,1.08
2011-02-04 12:12:00,-2.61,-10.52,1.08
2011-02-04 12:13:00,-2.61,-10.53,1.08
2011-02-04 12:14:00,-2.6,-10.54,1.08
2011-02-04 12:15:00,-2.59,-10.55,1.08
2011-02-04 12:16:00,-2.58,-10.56,1.08
2011-02-04 12:17:00,-2.57,-10.57,1.09
2011-02-04 12:18:00,-2.56,-10.58,1.09
2011-02-04 12:19:00,-2.56,-10.59,1.09
2011-02-04 12:20:00,-2.55,-10.6,1.09
2011-02-04 12:21:00,-2.54,-10.61,1.09
2011-02-04 12:22:00,-2.53,-10.62,1.09
2011-02-04 12:23:00,-2.52,-10.63,1.09
2011-02-04 12:24:00,-2.52,-10.64,1.1
2011-02-04 12:25:00,-2.51,-10.64,1.1
2011-02-04 12:26:00,-2.5,-10.65,1.1
2011-02-04 12:27:00,-2.49,-10.66,1.1
2011-02-04 12:28:00,-2.48,-10.67,1.1
2011-02-04 12:29:00,-2.47,-10.68,1.1
2011-02-04 12:30:00,-2.47,-10.69,1.1
2011-02-04 12:31:00,-2.46,-10.7,1.1
2011-02-04 12:32:00,-2.45,-10.71,1.1
2011-02-04 12:33:00,-2.44,-10.72,1.11
2011-02-04 12:34:00,-2.43,-10.73,1.11
