datetime,GSM_X_RE,GSM_Y_RE,GSM_Z_RE
2012-03-17 06:19:00,-4.55,-5.36,0.51
2012-03-17 06:20:00,-4.55,-5.39,0.51
2012-03-17 06:21:00,-4.55,-5.42,0.52
2012-03-17 06:22:00,-4.55,-5.44,0.52
2012-03-17 06:23:00,-4.55,-5.47,0.53
2012-03-17 06:24:00,-4.55,-5.5,0.53
2012-03-17 06:25:00,-4.55,-5.52,0.54
2012-03-17 06:26:00,-4.55,-5.55,0.54
2012-03-17 06:27:00,-4.55,-5.57,0.55
2012-03-17 06:28:00,-4.55,-5.6,0.55
2012-03-17 06:29:00,-4.55,-5.62,0.56
2012-03-17 06:30:00,-4.55,-5.65,0.57
2012-03-17 06:31:00,-4.55,-5.68,0.57
2012-03-17 06:32:00,-4.55,-5.7,0.58
2012-03-17 06:33:00,-4.55,-5.73,0.58
2012-03-17 06:34:00,-4.55,-5.75,0.59
2012-03-17 06:35:00,-4.54,-5.78,0.59
2012-03-17 06:36:00,-4.54,-5.8,0.6
2012-03-17 06:37:00,-4.54,-5.83,0.6
2012-03-17 06:38:00,-4.54,-5.85,0.61
2012-03-17 06:39:00,-4.54,-5.88,0.62
2012-03-17 06:40:00,-4.54,-5.9,0.62
2012-03-17 06:41:00,-4.54,-5.93,0.63
2012-03-17 06:42:00,-4.54,-5.95,0.63
2012-03-17 06:43:00,-4.54,-5.98,0.64
2012-03-17 06:44:00,-4.53,-6.0,0.64
2012-03-17 06:45:00,-4.53,-6.03,0.65
2012-03-17 06:46:00,-4.53,-6.05,0.66
2012-03-17 06:47:00,-4.53,-6.07,0.66
2012-03-17 06:48:00,-4.53,-6.1,0.67
2012-03-17 06:49:00,-4.53,-6.12,0.67
2012-03-17 06:50:00,-4.52,-6.15,0.68
2012-03-17 06:51:00,-4.52,-6.17,0.69
2012-03-17 06:52:00,-4.52,-6.19,0.69
2012-03-17 06:53:00,-4.52,-6.22,0.7
2012-03-17 06:54:00,-4.52,-6.24,0.7
2012-03-17 06:55:00,-4.51,-6.27,0.71
2012-03-17 06:56:00,-4.51,-6.29,0.71
2012-03-17 06:57:00,-4.51,-6.31,0.72
2012-03-17 06:58:00,-4.51,-6.34,0.73
2012-03-17 06:59:00,-4.5,-6.36,0.73
2012-03-17 07:00:00,-4.5,-6.38,0.74
2012-03-17 07:01:00,-4.5,-6.41,0.74
2012-03-17 07:02:00,-4.5,-6.43,0.75
2012-03-17 07:03:00,-4.49,-6.45,0.76
2012-03-17 07:04:00,-4.49,-6.48,0.76
2012-03-17 07:05:00,-4.49,-6.5,0.77
2012-03-17 07:06:00,-4.49,-6.52,0.77
2012-03-17 07:07:00,-4.48,-6.54,0.78
2012-03-17 07:08:00,-4.48,-6.57,0.79
2012-03-17 07:09:00,-4.48,-6.59,0.79
2012-03-17 07:10:00,-4.48,-6.61,0.8
2012-03-17 07:11:00,-4.47,-6.63,0.8
2012-03-17 07:12:00,-4.47,-6.66,0.81
2012-03-17 07:13:00,-4.47,-6.68,0.82
2012-03-17 07:14:00,-4.46,-6.7,0.82
2012-03-17 07:15:00,-4.46,-6.72,0.83
2012-03-17 07:16:00,-4.46,-6.74,0.84
2012-03-17 07:17:00,-4.45,-6.77,0.84
2012-03-17 07:18:00,-4.45,-6.79,0.85
2012-03-17 07:19:00,-4.45,-6.81,0.85
2012-03-17 07:20:00,-4.44,-6.83,0.86
2012-03-17 07:21:00,-4.44,-6.85,0.87
2012-03-17 07:22:00,-4.44,-6.88,0.87
2012-03-17 07:23:00,-4.43,-6.9,0.88
2012-03-17 07:24:00,-4.43,-6.92,0.88
2012-03-17 07:25:00,-4.43,-6.94,0.89
2012-03-17 07:26:00,-4.42,-6.96,0.9
2012-03-17 07:27:00,-4.42,-6.98,0.9
2012-03-17 07:28:00,-4.42,-7.0,0.91
2012-03-17 07:29:00,-4.41,-7.02,0.91
2012-03-17 07:30:00,-4.41,-7.05,0.92
2012-03-17 07:31:00,-4.4,-7.07,0.93
2012-03-17 07:32:00,-4.4,-7.09,0.93
2012-03-17 07:33:00,-4.4,-7.11,0.94
2012-03-17 07:34:00,-4.39,-7.13,0.95
2012-03-17 07:35:00,-4.39,-7.15,0.95
2012-03-17 07:36:00,-4.39,-7.17,0.96
2012-03-17 07:37:00,-4.38,-7.19,0.96
2012-03-17 07:38:00,-4.38,-7.21,0.97
2012-03-17 07:39:00,-4.37,-7.23,0.98
2012-03-17 07:40:00,-4.37,-7.25,0.98
2012-03-17 07:41:00,-4.36,-7.27,0.99
2012-03-17 07:42:00,-4.36,-7.29,0.99
2012-03-17 07:43:00,-4.36,-7.31,1.0
2012-03-17 07:44:00,-4.35,-7.33,1.01
2012-03-17 07:45:00,-4.35,-7.35,1.01
2012-03-17 07:46:00,-4.34,-7.37,1.02
2012-03-17 07:47:00,-4.34,-7.39,1.03
2012-03-17 07:48:00,-4.33,-7.41,1.03
2012-03-17 07:49:00,-4.33,-7.43,1.04
2012-03-17 07:50:00,-4.33,-7.45,1.04
2012-03-17 07:51:00,-4.32,-7.47,1.05
2012-03-17 07:52:00,-4.32,-7.49,1.06
2012-03-17 07:53:00,-4.31,-7.51,1.06
2012-03-17 07:54:00,-4.31,-7.53,1.07
2012-03-17 07:55:00,-4.3,-7.55,1.07
2012-03-17 07:56:00,-4.3,-7.57,1.08
2012-03-17 07:57:00,-4.29,-7.59,1.09
2012-03-17 07:58:00,-4.29,-7.61,1.09
2012-03-17 07:59:00,-4.28,-7.63,1.1
2012-03-17 08:00:00,-4.28,-7.65,1.11
2012-03-17 08:01:00,-4.27,-7.67,1.11
2012-03-17 08:02:00,-4.27,-7.68,1.12
2012-03-17 08:03:00,-4.26,-7.7,1.12
2012-03-17 08:04:00,-4.26,-7.72,1.13
2012-03-17 08:05:00,-4.25,-7.74,1.14
2012-03-17 08:06:00,-4.25,-7.76,1.14
2012-03-17 08:07:00,-4.24,-7.78,1.15
2012-03-17 08:08:00,-4.24,-7.8,1.15
2012-03-17 08:09:00,-4.23,-7.82,1.16
2012-03-17 08:10:00,-4.23,-7.83,1.17
2012-03-17 08:11:00,-4.22,-7.85,1.17
2012-03-17 08:12:00,-4.22,-7.87,1.18
2012-03-17 08:13:00,-4.21,-7.89,1.18
2012-03-17 08:14:00,-4.21,-7.91,1.19
2012-03-17 08:15:00,-4.2,-7.92,1.2
2012-03-17 08:16:00,-4.2,-7.94,1.2
2012-03-17 08:17:00,-4.19,-7.96,1.21
2012-03-17 08:18:00,-4.18,-7.98,1.21
2012-03-17 08:19:00,-4.18,-8.0,1.22
2012-03-17 08:20:00,-4.17,-8.01,1.22
2012-03-17 08:21:00,-4.17,-8.03,1.23
2012-03-17 08:22:00,-4.16,-8.05,1.24
2012-03-17 08:23:00,-4.16,-8.07,1.24
2012-03-17 08:24:00,-4.15,-8.09,1.25
2012-03-17 08:25:00,-4.15,-8.1,1.25
2012-03-17 08:26:00,-4.14,-8.12,1.26
2012-03-17 08:27:00,-4.13,-8.14,1.27
2012-03-17 08:28:00,-4.13,-8.16,1.27
2012-03-17 08:29:00,-4.12,-8.17,1.28
2012-03-17 08:30:00,-4.12,-8.19,1.28
2012-03-17 08:31:00,-4.11,-8.21,1.29
2012-03-17 08:32:00,-4.1,-8.22,1.29
2012-03-17 08:33:00,-4.1,-8.24,1.3
2012-03-17 08:34:00,-4.09,-8.26,1.31
2012-03-17 08:35:00,-4.09,-8.28,1.31
2012-03-17 08:36:00,-4.08,-8.29,1.32
2012-03-17 08:37:00,-4.08,-8.31,1.32
2012-03-17 08:38:00,-4.07,-8.33,1.33
2012-03-17 08:39:00,-4.06,-8.34,1.33
2012-03-17 08:40:00,-4.06,-8.36,1.34
2012-03-17 08:41:00,-4.05,-8.38,1.34
2012-03-17 08:42:00,-4.04,-8.39,1.35
2012-03-17 08:43:00,-4.04,-8.41,1.36
2012-03-17 08:44:00,-4.03,-8.43,1.36
2012-03-17 08:45:00,-4.03,-8.44,1.37
2012-03-17 08:46:00,-4.02,-8.46,1.37
2012-03-17 08:47:00,-4.01,-8.48,1.38
2012-03-17 08:48:00,-4.01,-8.49,1.38
2012-03-17 08:49:00,-4.0,-8.51,1.39
2012-03-17 08:50:00,-3.99,-8.52,1.39
2012-03-17 08:51:00,-3.99,-8.54,1.4
2012-03-17 08:52:00,-3.98,-8.56,1.4
2012-03-17 08:53:00,-3.98,-8.57,1.41
2012-03-17 08:54:00,-3.97,-8.59,1.41
2012-03-17 08:55:00,-3.96,-8.6,1.42
2012-03-17 08:56:00,-3.96,-8.62,1.43
2012-03-17 08:57:00,-3.95,-8.64,1.43
2012-03-17 08:58:00,-3.94,-8.65,1.44
2012-03-17 08:59:00,-3.94,-8.67,1.44
2012-03-17 09:00:00,-3.93,-8.68,1.45
2012-03-17 09:01:00,-3.92,-8.7,1.45
2012-03-17 09:02:00,-3.92,-8.71,1.46
2012-03-17 09:03:00,-3.91,-8.73,1.46
2012-03-17 09:04:00,-3.9,-8.74,1.47
2012-03-17 09:05:00,-3.9,-8.76,1.47
2012-03-17 09:06:00,-3.89,-8.78,1.48
2012-03-17 09:07:00,-3.88,-8.79,1.48
2012-03-17 09:08:00,-3.88,-8.81,1.49
2012-03-17 09:09:00,-3.87,-8.82,1.49
2012-03-17 09:10:00,-3.86,-8.84,1.5
2012-03-17 09:11:00,-3.86,-8.85,1.5
2012-03-17 09:12:00,-3.85,-8.87,1.51
2012-03-17 09:13:00,-3.84,-8.88,1.51
2012-03-17 09:14:00,-3.83,-8.9,1.52
2012-03-17 09:15:00,-3.83,-8.91,1.52
2012-03-17 09:16:00,-3.82,-8.93,1.53
2012-03-17 09:17:00,-3.81,-8.94,1.53
2012-03-17 09:18:00,-3.81,-8.96,1.54
2012-03-17 09:19:00,-3.8,-8.97,1.54
2012-03-17 09:20:00,-3.79,-8.98,1.54
2012-03-17 09:21:00,-3.79,-9.0,1.55
2012-03-17 09:22:00,-3.78,-9.01,1.55
2012-03-17 09:23:00,-3.77,-9.03,1.56
2012-03-17 09:24:00,-3.76,-9.04,1.56
2012-03-17 09:25:00,-3.76,-9.06,1.57
2012-03-17 09:26:00,-3.75,-9.07,1.57
2012-03-17 09:27:00,-3.74,-9.09,1.58
2012-03-17 09:28:00,-3.74,-9.1,1.58
2012-03-17 09:29:00,-3.73,-9.11,1.59
2012-03-17 09:30:00,-3.72,-9.13,1.59
2012-03-17 09:31:00,-3.71,-9.14,1.59
2012-03-17 09:32:00,-3.71,-9.16,1.6
2012-03-17 09:33:00,-3.7,-9.17,1.6
2012-03-17 09:34:00,-3.69,-9.18,1.61
2012-03-17 09:35:00,-3.68,-9.2,1.61
2012-03-17 09:36:00,-3.68,-9.21,1.62
2012-03-17 09:37:00,-3.67,-9.23,1.62
2012-03-17 09:38:00,-3.66,-9.24,1.62
2012-03-17 09:39:00,-3.65,-9.25,1.63
2012-03-17 09:40:00,-3.65,-9.27,1.63
2012-03-17 09:41:00,-3.64,-9.28,1.64
2012-03-17 09:42:00,-3.63,-9.29,1.64
2012-03-17 09:43:00,-3.63,-9.31,1.64
2012-03-17 09:44:00,-3.62,-9.32,1.65
2012-03-17 09:45:00,-3.61,-9.33,1.65
2012-03-17 09:46:00,-3.6,-9.35,1.66
2012-03-17 09:47:00,-3.59,-9.36,1.66
2012-03-17 09:48:00,-3.59,-9.37,1.66
2012-03-17 09:49:00,-3.58,-9.39,1.67
2012-03-17 09:50:00,-3.57,-9.4,1.67
2012-03-17 09:51:00,-3.56,-9.41,1.67
2012-03-17 09:52:00,-3.56,-9.43,1.68
2012-03-17 09:53:00,-3.55,-9.44,1.68
2012-03-17 09:54:00,-3.54,-9.45,1.69
2012-03-17 09:55:00,-3.53,-9.47,1.69
2012-03-17 09:56:00,-3.53,-9.48,1.69
2012-03-17 09:57:00,-3.52,-9.49,1.7
2012-03-17 09:58:00,-3.51,-9.51,1.7
2012-03-17 09:59:00,-3.5,-9.52,1.7
2012-03-17 10:00:00,-3.49,-9.53,1.71
2012-03-17 10:01:00,-3.49,-9.54,1.71
2012-03-17 10:02:00,-3.48,-9.56,1.71
2012-03-17 10:03:00,-3.47,-9.57,1.72
2012-03-17 10:04:00,-3.46,-9.58,1.72
2012-03-17 10:05:00,-3.46,-9.59,1.72
2012-03-17 10:06:00,-3.45,-9.61,1.73
2012-03-17 10:07:00,-3.44,-9.62,1.73
2012-03-17 10:08:00,-3.43,-9.63,1.73
2012-03-17 10:09:00,-3.42,-9.64,1.74
2012-03-17 10:10:00,-3.41,-9.66,1.74
2012-03-17 10:11:00,-3.41,-9.67,1.74
2012-03-17 10:12:00,-3.4,-9.68,1.75
2012-03-17 10:13:00,-3.39,-9.69,1.75
2012-03-17 10:14:00,-3.38,-9.71,1.75
2012-03-17 10:15:00,-3.37,-9.72,1.75
2012-03-17 10:16:00,-3.37,-9.73,1.76
2012-03-17 10:17:00,-3.36,-9.74,1.76
2012-03-17 10:18:00,-3.35,-9.75,1.76
2012-03-17 10:19:00,-3.34,-9.77,1.77
2012-03-17 10:20:00,-3.33,-9.78,1.77
2012-03-17 10:21:00,-3.33,-9.79,1.77
2012-03-17 10:22:00,-3.32,-9.8,1.77
2012-03-17 10:23:00,-3.31,-9.81,1.78
2012-03-17 10:24:00,-3.3,-9.83,1.78
2012-03-17 10:25:00,-3.29,-9.84,1.78
2012-03-17 10:26:00,-3.28,-9.85,1.78
2012-03-17 10:27:00,-3.28,-9.86,1.79
2012-03-17 10:28:00,-3.27,-9.87,1.79
2012-03-17 10:29:00,-3.26,-9.88,1.79
2012-03-17 10:30:00,-3.25,-9.9,1.79
2012-03-17 10:31:00,-3.24,-9.91,1.8
2012-03-17 10:32:00,-3.23,-9.92,1.8
2012-03-17 10:33:00,-3.23,-9.93,1.8
2012-03-17 10:34:00,-3.22,-9.94,1.8
2012-03-17 10:35:00,-3.21,-9.95,1.8
2012-03-17 10:36:00,-3.2,-9.96,1.81
2012-03-17 10:37:00,-3.19,-9.97,1.81
2012-03-17 10:38:00,-3.18,-9.99,1.81
2012-03-17 10:39:00,-3.18,-10.0,1.81
2012-03-17 10:40:00,-3.17,-10.01,1.81
2012-03-17 10:41:00,-3.16,-10.02,1.82
2012-03-17 10:42:00,-3.15,-10.03,1.82
2012-03-17 10:43:00,-3.14,-10.04,1.82
2012-03-17 10:44:00,-3.13,-10.05,1.82
2012-03-17 10:45:00,-3.13,-10.06,1.82
2012-03-17 10:46:00,-3.12,-10.07,1.83
2012-03-17 10:47:00,-3.11,-10.08,1.83
2012-03-17 10:48:00,-3.1,-10.1,1.83
2012-03-17 10:49:00,-3.09,-10.11,1.83
2012-03-17 10:50:00,-3.08,-10.12,1.83
2012-03-17 10:51:00,-3.07,-10.13,1.83
2012-03-17 10:52:00,-3.07,-10.14,1.84
2012-03-17 10:53:00,-3.06,-10.15,1.84
2012-03-17 10:54:00,-3.05,-10.16,1.84
2012-03-17 10:55:00,-3.04,-10.17,1.84
2012-03-17 10:56:00,-3.03,-10.18,1.84
2012-03-17 10:57:00,-3.02,-10.19,1.84
2012-03-17 10:58:00,-3.01,-10.2,1.84
2012-03-17 10:59:00,-3.0,-10.21,1.84
2012-03-17 11:00:00,-3.0,-10.22,1.85
2012-03-17 11:01:00,-2.99,-10.23,1.85
2012-03-17 11:02:00,-2.98,-10.24,1.85
2012-03-17 11:03:00,-2.97,-10.25,1.85
2012-03-17 11:04:00,-2.96,-10.26,1.85
2012-03-17 11:05:00,-2.95,-10.27,1.85
2012-03-17 11:06:00,-2.94,-10.28,1.85
2012-03-17 11:07:00,-2.93,-10.29,1.85
2012-03-17 11:08:00,-2.93,-10.3,1.85
2012-03-17 11:09:00,-2.92,-10.31,1.85
2012-03-17 11:10:00,-2.91,-10.32,1.85
2012-03-17 11:11:00,-2.9,-10.33,1.86
2012-03-17 11:12:00,-2.89,-10.34,1.86
2012-03-17 11:13:00,-2.88,-10.35,1.86
2012-03-17 11:14:00,-2.87,-10.36,1.86
2012-03-17 11:15:00,-2.86,-10.37,1.86
2012-03-17 11:16:00,-2.85,-10.38,1.86
2012-03-17 11:17:00,-2.85,-10.39,1.86
2012-03-17 11:18:00,-2.84,-10.4,1.86
2012-03-17 11:19:00,-2.83,-10.41,1.86
2012-03-17 11:20:00,-2.82,-10.42,1.86
2012-03-17 11:21:00,-2.81,-10.43,1.86
2012-03-17 11:22:00,-2.8,-10.44,1.86
2012-03-17 11:23:00,-2.79,-10.45,1.86
2012-03-17 11:24:00,-2.78,-10.46,1.86
2012-03-17 11:25:00,-2.77,-10.47,1.86
2012-03-17 11:26:00,-2.76,-10.48,1.86
2012-03-17 11:27:00,-2.76,-10.49,1.86
2012-03-17 11:28:00,-2.75,-10.5,1.86
2012-03-17 11:29:00,-2.74,-10.51,1.86
2012-03-17 11:30:00,-2.73,-10.51,1.86
2012-03-17 11:31:00,-2.72,-10.52,1.86
